"Customer ID","Age","Gender","City","Subscription Type","Monthly Spending","Tenure","Number of Purchases","Customer Support Requests","Login Frequency","Last Activity Date","Satisfaction Score","Churn Status","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2144","19","Male","Chicago","Basic","19.9","16","14","2","13","2/15/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2145","30","Female","Los Angeles","Basic","30.26","55","98","1","25","5/13/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2146","79","Female","Chicago","Standard","134.44","14","30","4","11","2/26/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2147","60","Female","Phoenix","Standard","73.92","37","53","3","12","2/3/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2148","60","Female","San Jose","Premium","212.28","56","109","2","22","2/17/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2149","65","Male","Philadelphia","Basic","34.6","41","102","9","3","3/24/2026","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2150","28","Male","Dallas","Basic","29.25","4","9","4","1","3/27/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2151","68","Female","San Jose","Basic","28.38","36","71","3","27","1/30/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2152","64","Male","Houston","Basic","24.5","48","95","2","8","2/1/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2153","74","Male","San Antonio","Standard","108.66","56","55","4","26","3/16/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2154","40","Male","Philadelphia","Standard","112.44","17","36","1","19","2/24/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2155","72","Female","Los Angeles","Standard","115.33","47","61","4","13","3/30/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2156","33","Male","San Jose","Basic","12.81","36","87","1","7","5/3/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2157","48","Female","San Diego","Basic","35.24","6","3","3","13","12/24/2025","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2158","28","Other","San Antonio","Basic","48.13","16","21","4","26","4/20/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2159","71","Male","San Antonio","Basic","31.64","29","46","1","6","1/25/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2160","33","Male","San Diego","Standard","121.53","36","47","1","3","3/14/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2161","25","Male","New York","Premium","233.51","38","35","2","6","4/22/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2162","21","Female","New York","Basic","44.19","37","62","1","28","3/7/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2163","57","Male","San Diego","Standard","142.96","48","96","4","3","6/9/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2164","21","Male","Houston","Standard","68.42","57","102","4","13","3/31/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2165","73","Male","Phoenix","Basic","27.47","48","46","1","13","2/19/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2166","42","Female","San Diego","Standard","89.24","10","19","3","30","12/22/2025","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2167","20","Male","Phoenix","Basic","26.21","41","41","3","25","3/15/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2168","49","Female","San Jose","Basic","15.02","36","30","2","13","3/14/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2169","20","Female","Houston","Standard","131.36","29","54","1","1","1/2/2026","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2170","44","Male","Philadelphia","Premium","155.36","14","30","1","29","1/5/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2171","46","Female","Phoenix","Basic","31.13","4","5","2","8","5/13/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2172","49","Male","San Antonio","Basic","36.48","44","68","1","5","2/14/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2173","67","Female","San Jose","Premium","181.12","56","61","2","20","6/11/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2174","78","Female","San Antonio","Premium","285.88","42","62","2","17","5/19/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2175","75","Female","Houston","Standard","133.85","36","27","2","9","2/12/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2176","68","Male","Phoenix","Basic","28.84","50","120","2","13","1/20/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2177","36","Male","Chicago","Premium","211.67","45","94","2","25","3/28/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2178","38","Male","Houston","Basic","19.46","13","23","3","13","5/26/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2179","22","Male","Houston","Standard","123","46","72","0","5","2/28/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2180","35","Male","Chicago","Basic","15.27","18","37","2","14","5/26/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2181","45","Male","San Jose","Standard","118.02","33","49","1","11","2/6/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2182","59","Male","Phoenix","Basic","43.7","21","23","1","25","2/24/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2183","78","Male","Phoenix","Basic","19.14","16","13","1","26","6/17/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2184","39","Female","San Antonio","Basic","44.66","15","26","2","14","5/15/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2185","38","Male","Houston","Basic","11.33","54","127","1","25","3/8/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2186","23","Male","Houston","Standard","141.28","57","46","1","7","1/4/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2187","18","Male","Dallas","Premium","167.75","5","4","3","24","5/12/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2188","22","Male","Philadelphia","Premium","246.86","6","8","3","17","6/1/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2189","58","Non-binary","Houston","Basic","20","38","80","4","4","2/20/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2190","29","Male","Los Angeles","Standard","133.66","3","3","2","10","4/14/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2191","43","Female","Philadelphia","Standard","101.23","48","48","1","10","3/26/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2192","63","Non-binary","Los Angeles","Basic","15.41","12","20","3","15","1/12/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2193","51","Female","Phoenix","Basic","32.84","36","56","3","20","12/25/2025","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2194","66","Female","Philadelphia","Standard","90.79","33","20","7","12","3/11/2026","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2195","31","Female","Houston","Premium","249.22","36","23","0","9","1/5/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2196","43","Other","Chicago","Standard","138.19","33","58","2","3","5/31/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2197","62","Female","San Antonio","Basic","26.38","31","44","1","15","3/28/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2198","44","Female","Los Angeles","Standard","78.99","21","51","2","12","12/30/2025","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2199","26","Female","Philadelphia","Basic","10.58","27","50","3","26","2/4/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
